(sec),(mm),(kgf)
679.50006,45.29997,7.2168
679.60006,45.30661,7.20383
679.7,45.31342,7.2387
679.80006,45.32001,7.21905
679.9,45.3266,7.2209
680.00006,45.33345,7.2133
680.10006,45.33999,7.2242
680.2,45.34663,7.21852
680.30006,45.35333,7.21515
680.4,45.35992,7.24029
680.50006,45.36666,7.21657
680.60006,45.37337,7.19592
680.7,45.38001,7.19931
680.80006,45.38676,7.22624
680.9,45.39335,7.23173
681.00006,45.39993,7.21108
681.10006,45.40668,7.22261
681.2,45.41327,7.22587
681.30006,45.41997,7.21692
681.4,45.42677,7.22301
681.50006,45.43331,7.21503
681.60006,45.44001,7.21848
681.7,45.44676,7.22246
681.80006,45.45329,7.22145
681.9,45.45994,7.20665
682.00006,45.46674,7.21293
682.10006,45.47338,7.2219
682.2,45.47997,7.24317
682.30006,45.48672,7.23239
682.4,45.49336,7.21997
682.50006,45.4999,7.23394
682.60006,45.5067,7.22437
682.7,45.51329,7.19469
682.80006,45.51999,7.23714
682.9,45.52674,7.23085
683.00006,45.53333,7.22414
683.10006,45.53997,7.22882
683.2,45.54667,7.22305
683.30006,45.55331,7.22342
683.4,45.56006,7.2317
683.50006,45.5666,7.2507
683.60006,45.57324,7.19774
683.7,45.5801,7.2269
683.80006,45.58658,7.21933
683.9,45.59322,7.2219
684.00006,45.60013,7.2156
684.10006,45.60667,7.21222
684.2,45.61326,7.20166
684.30006,45.62006,7.21187
684.4,45.6266,7.21352
684.50006,45.63329,7.23166
684.60006,45.6401,7.23085
684.7,45.64669,7.23828
684.80006,45.65333,7.22654
684.9,45.66008,7.24249
685.00006,45.66667,7.21538
685.10006,45.67326,7.22906
685.2,45.68001,7.21957
685.30006,45.6867,7.23459
685.4,45.69334,7.22861
685.50006,45.69998,7.22929
685.60006,45.70669,7.20645
685.7,45.71338,7.21718
685.80006,45.71997,7.23087
685.9,45.72656,7.21969
686.00006,45.73336,7.21806
686.10006,45.74001,7.21316
686.2,45.74659,7.23325
686.30006,45.7534,7.2375
686.4,45.75999,7.22228
686.50006,45.76657,7.23599
686.60006,45.77343,7.21586
686.7,45.77992,7.21764
686.80006,45.78656,7.21271
686.9,45.79347,7.22009
687.00006,45.80001,7.2231
687.10006,45.8066,7.23864
687.2,45.8134,7.24096
687.30006,45.82004,7.24233
687.4,45.82663,7.22512
687.50006,45.83333,7.23353
687.60006,45.83997,7.23671
687.7,45.84667,7.21088
687.80006,45.85336,7.21495
687.9,45.85995,7.22952
688.00006,45.8667,7.22703
688.10006,45.87335,7.21832
688.2,45.87993,7.22731
688.30006,45.88663,7.21253
688.4,45.89327,7.22554
688.50006,45.89997,7.22345
688.60006,45.90672,7.24552
688.7,45.91331,7.21825
688.80006,45.91995,7.22361
688.9,45.92676,7.21723
689.00006,45.93329,7.22571
689.10006,45.93988,7.20641
689.2,45.94674,7.21421
689.30006,45.95333,7.24102
689.4,45.95997,7.256
689.50006,45.96677,7.22097
689.60006,45.97337,7.23331
689.7,45.97995,7.23011
689.80006,45.9867,7.22692
689.9,45.99329,7.21535
690.00006,45.99994,7.24339
690.10006,46.00679,7.22965
690.2,46.01333,7.2358
690.30006,46.01997,7.24456
690.4,46.02667,7.22712
690.50006,46.03331,7.23019
690.60006,46.04001,7.21623
690.7,46.0466,7.22652
690.80006,46.05329,7.25175
690.9,46.06009,7.22106
691.00006,46.06668,7.21704
691.10006,46.07322,7.23153
691.2,46.08008,7.23343
691.30006,46.08667,7.23739
691.4,46.09331,7.22567
691.50006,46.10006,7.22441
691.60006,46.1066,7.22994
691.7,46.11329,7.23343
691.80006,46.1201,7.22315
691.9,46.12663,7.22091
692.00006,46.13327,7.22786
692.10006,46.14013,7.2139
692.2,46.14667,7.21275
692.30006,46.1532,7.23428
692.4,46.16006,7.20963
692.50006,46.1667,7.21158
692.60006,46.17329,7.21129
692.7,46.18004,7.23529
692.80006,46.18668,7.22717
692.9,46.19338,7.23419
693.00006,46.20003,7.2203
693.10006,46.20656,7.21786
693.2,46.21331,7.22871
693.30006,46.22001,7.24024
693.4,46.22665,7.23399
693.50006,46.2334,7.2287
693.60006,46.23993,7.20929
693.7,46.24663,7.23578
693.80006,46.25338,7.2368
693.9,46.25986,7.22828
694.00006,46.26656,7.2352
694.10006,46.27347,7.23488
694.2,46.28001,7.23199
694.30006,46.2866,7.22404
694.4,46.29345,7.23686
694.50006,46.30004,7.24981
694.60006,46.30657,7.23483
694.7,46.31338,7.21761
694.80006,46.31997,7.22536
694.9,46.32667,7.23887
695.00006,46.33341,7.22292
695.10006,46.34001,7.23737
695.2,46.3466,7.22315
695.30006,46.3534,7.2366
695.4,46.36004,7.2414
695.50006,46.36663,7.23223
695.60006,46.37333,7.22852
695.7,46.38002,7.23411
695.80006,46.38672,7.22711
695.9,46.39331,7.23052
696.00006,46.39995,7.22791
696.10006,46.40681,7.2269
696.2,46.41329,7.25285
696.30006,46.41983,7.22979
696.4,46.42674,7.2389
696.50006,46.43333,7.23819
696.60006,46.43992,7.20937
696.7,46.44678,7.2133
696.80006,46.45331,7.23471
696.9,46.46,7.23181
697.00006,46.46676,7.2346
697.10006,46.47324,7.22883
697.2,46.47988,7.23275
697.30006,46.48674,7.2301
697.4,46.49338,7.21186
697.50006,46.49997,7.23296
697.60006,46.50672,7.2209
697.7,46.51336,7.23149
697.80006,46.52,7.23536
697.9,46.52659,7.25469
698.00006,46.53329,7.20529
698.10006,46.54004,7.24072
698.2,46.54669,7.20618
698.30006,46.55333,7.23557
698.4,46.56002,7.21355
698.50006,46.56667,7.24971
698.60006,46.57325,7.22913
698.7,46.58006,7.25985
698.80006,46.58659,7.2391
698.9,46.59329,7.22782
699.00006,46.60015,7.21639
699.10006,46.60663,7.23459
699.2,46.61322,7.22496
699.30006,46.62013,7.24303
699.4,46.62661,7.20145
699.50006,46.6332,7.23945
699.60006,46.64001,7.21329
699.7,46.64665,7.25019
699.80006,46.65329,7.2262
699.9,46.66004,7.21374
700.00006,46.66668,7.21957
700.10006,46.67333,7.23925
700.2,46.68002,7.23497
700.30006,46.68661,7.23243
700.4,46.69331,7.23158
700.50006,46.70001,7.22295
700.60006,46.70665,7.22844
700.7,46.7134,7.23782
700.80006,46.71999,7.2318
700.9,46.72668,7.24861
701.00006,46.73344,7.23841
701.10006,46.73997,7.22006
701.2,46.74656,7.23207
701.30006,46.75342,7.24173
701.4,46.76001,7.23565
701.50006,46.76665,7.22468
701.60006,46.7734,7.22427
701.7,46.78004,7.25095
701.80006,46.78658,7.22373
701.9,46.79338,7.24251
702.00006,46.79997,7.23402
702.10006,46.80661,7.22751
702.2,46.81347,7.23824
702.30006,46.82001,7.21439
702.4,46.8266,7.22929
702.50006,46.8334,7.24294
702.60006,46.83999,7.21912
702.7,46.84663,7.23382
702.80006,46.85333,7.22763
702.9,46.85997,7.22074
703.00006,46.86672,7.23043
703.10006,46.87331,7.21531
703.2,46.87995,7.24042
703.30006,46.88676,7.20704
703.4,46.89334,7.22052
703.50006,46.89993,7.23162
703.60006,46.90668,7.22407
703.7,46.91333,7.22653
703.80006,46.91991,7.23049
703.9,46.92672,7.22361
704.00006,46.93331,7.23594
704.10006,46.94,7.19948
704.2,46.94681,7.24279
704.30006,46.95329,7.20214
704.4,46.95993,7.24357
704.50006,46.96674,7.2302
704.60006,46.97333,7.20913
704.7,46.97997,7.22973
704.80006,46.98677,7.20217
704.9,46.99336,7.22222
705.00006,46.99995,7.22118
705.10006,47.0067,7.19727
705.2,47.01329,7.23218
705.30006,47.01993,7.21927
705.4,47.02674,7.23182
705.50006,47.03333,7.19811
705.60006,47.03997,7.21665
705.7,47.04672,7.21904
705.80006,47.05331,7.22601
705.9,47.06,7.21614
706.00006,47.06659,7.20721
706.10006,47.07329,7.21167
706.2,47.08009,7.2041
706.30006,47.08663,7.20467
706.4,47.09328,7.21332
706.50006,47.10007,7.22322
706.60006,47.10661,7.2096
706.7,47.11325,7.21318
706.80006,47.12011,7.21939
706.9,47.12665,7.19972
707.00006,47.13329,7.22612
707.10006,47.14009,7.1952
707.2,47.14663,7.20771
707.30006,47.15333,7.20716
707.4,47.16008,7.22038
707.50006,47.16672,7.20456
707.60006,47.17326,7.20114
707.7,47.18001,7.1984
707.80006,47.1867,7.20272
707.9,47.19334,7.20965
708.00006,47.20004,7.21422
708.10006,47.20668,7.19079
708.2,47.21338,7.22323
708.30006,47.21997,7.21509
708.4,47.22656,7.20765
708.50006,47.23336,7.20951
708.60006,47.24001,7.19633
708.7,47.24659,7.21013
708.80006,47.2534,7.19457
708.9,47.25999,7.20259
709.00006,47.26658,7.20748
709.10006,47.27343,7.18288
709.2,47.27986,7.21012
709.30006,47.28651,7.19443
709.4,47.29347,7.196
709.50006,47.30001,7.18655
709.60006,47.3066,7.20226
709.7,47.31345,7.17203
709.80006,47.31999,7.19895
709.9,47.32657,7.19663
710.00006,47.33332,7.19868
710.10006,47.34002,7.20696
710.2,47.34672,7.173
710.30006,47.35341,7.19283
710.4,47.36001,7.16955
710.50006,47.3667,7.19598
710.60006,47.37329,7.19201
710.7,47.37999,7.18738
710.80006,47.38668,7.18434
710.9,47.39327,7.17928
711.00006,47.39997,7.16143
711.10006,47.40677,7.16502
711.2,47.41326,7.18006
711.30006,47.41995,7.17838
711.4,47.42681,7.1859
711.50006,47.43329,7.19077
711.60006,47.43988,7.16521
711.7,47.44674,7.16666
711.80006,47.45333,7.16681
711.9,47.45991,7.1756
712.00006,47.46672,7.16114
712.10006,47.47336,7.17994
712.2,47.47995,7.15915
712.30006,47.48676,7.16279
712.4,47.49329,7.16625
712.50006,47.49993,7.15435
712.60006,47.50674,7.14825
712.7,47.51333,7.16546
712.80006,47.51997,7.14758
712.9,47.52672,7.14311
713.00006,47.53336,7.16427
713.10006,47.54,7.14853
713.2,47.54659,7.1511
713.30006,47.55324,7.12909
713.4,47.56009,7.16791
713.50006,47.56669,7.1558
713.60006,47.57327,7.132
713.7,47.58013,7.14779
713.80006,47.58667,7.12142
713.9,47.59325,7.16438
714.00006,47.6,7.13788
714.10006,47.60665,7.12668
714.2,47.61335,7.13768
714.30006,47.62014,7.14241
714.4,47.62668,7.12259
714.50006,47.63328,7.11785
714.60006,47.64007,7.10366
714.7,47.64667,7.10666
714.80006,47.65326,7.1083
714.9,47.66,7.12356
715.00006,47.6667,7.11357
715.10006,47.67334,7.11181
715.2,47.68004,7.10924
715.30006,47.68668,7.09269
715.4,47.69338,7.08776
715.50006,47.70002,7.05927
715.60006,47.70656,7.02445
715.7,47.71331,7.02661
715.80006,47.72,7.00935
715.9,47.72665,6.96184
716.00006,47.7334,6.92518
716.10006,47.73999,6.87289
716.2,47.74668,6.79632
716.30006,47.75343,6.64331
716.4,47.75992,0.0943
716.50006,47.76656,0.10078
716.60006,47.77342,0.08927
716.7,47.78001,0.10025
716.80006,47.78659,0.10792
716.9,47.79345,0.10666
717.00006,47.80004,0.10911
717.10006,47.80658,0.08583
717.2,47.81338,0.08954
717.30006,47.81997,0.07952
717.4,47.82666,0.10372
717.50006,47.83347,0.08537
717.60006,47.84001,0.08718
717.7,47.84665,0.08845
717.80006,47.8534,0.09808
717.9,47.85999,0.0937
718.00006,47.86658,0.09762
718.10006,47.87332,0.08572
718.2,47.88002,0.10043
718.30006,47.88672,0.09708
718.4,47.89331,0.09373
718.50006,47.89989,0.09481
718.60006,47.90675,0.0888
718.7,47.91329,0.0906
718.80006,47.91988,0.09451
718.9,47.92674,0.10844
719.00006,47.93333,0.11029
719.10006,47.93997,0.09741
719.2,47.94677,0.09356
719.30006,47.95325,0.10492
719.4,47.95995,0.08855
719.50006,47.96681,0.1071
719.60006,47.97329,0.1075
719.7,47.97993,0.08906
719.80006,47.98679,0.08747
719.9,47.99332,0.0958
720.00006,47.99992,0.1054
720.10006,48.00672,0.0789
720.2,48.01336,0.10542
720.30006,48.02,0.08764
720.4,48.02665,0.10849
720.50006,48.03329,0.08129
720.60006,48.04004,0.10073
720.7,48.04668,0.10019
720.80006,48.05333,0.10176
720.9,48.06008,0.10957
721.00006,48.06672,0.09548
721.10006,48.07325,0.10494
721.2,48.08,0.11143
721.30006,48.08659,0.1213
721.4,48.09329,0.08655
721.50006,48.10015,0.09278
721.60006,48.10663,0.08954
721.7,48.11322,0.08862
721.80006,48.12013,0.10339
721.9,48.12661,0.09799
722.00006,48.1332,0.09116
722.10006,48.14006,0.10934
722.2,48.1467,0.09434
722.30006,48.15329,0.08465
722.4,48.16004,0.10877
722.50006,48.16668,0.08387
722.60006,48.17333,0.10156
722.7,48.18002,0.11842
722.80006,48.18667,0.0952
722.9,48.19331,0.09404
723.00006,48.2,0.09105
723.10006,48.20665,0.11355
723.2,48.21334,0.0942
723.30006,48.21993,0.09811
723.4,48.22668,0.11511
723.50006,48.23343,0.10506
723.60006,48.23997,0.10186
723.7,48.24656,0.09864
723.80006,48.25342,0.10088
723.9,48.25995,0.09196
724.00006,48.26659,0.09705
724.10006,48.27345,0.07105
724.2,48.28004,0.10523
724.30006,48.28663,0.07789
724.4,48.29338,0.10834
724.50006,48.29997,0.10025
724.60006,48.30661,0.0932
724.7,48.31342,0.10433
724.80006,48.32,0.08864
724.9,48.32665,0.08452
725.00006,48.33345,0.09261
725.10006,48.33999,0.1073
725.2,48.34663,0.10198
725.30006,48.35332,0.1083
725.4,48.35997,0.09902
725.50006,48.36672,0.1026
725.60006,48.37336,0.06815
725.7,48.38001,0.09781
725.80006,48.38675,0.09533
725.9,48.39329,0.09165
726.00006,48.39993,0.10401
726.10006,48.40668,0.07502
726.2,48.41333,0.09061
726.30006,48.41997,0.09545
726.4,48.42677,0.11464
726.50006,48.43325,0.09972
726.60006,48.43995,0.08349
726.7,48.44675,0.11912
726.80006,48.45329,0.11024
726.9,48.45994,0.09153
727.00006,48.46673,0.09962
727.10006,48.47338,0.10471
727.2,48.47997,0.08713
727.30006,48.48672,0.10005
727.4,48.49336,0.11537
727.50006,48.5,0.10091
727.60006,48.5067,0.09981
727.7,48.51329,0.09296
727.80006,48.51993,0.11186
727.9,48.52674,0.08357
728.00006,48.53332,0.0934
728.10006,48.54002,0.07205
728.2,48.54672,0.10629
728.30006,48.55331,0.09773
728.4,48.56006,0.09362
728.50006,48.56659,0.10119
728.60006,48.57324,0.11072
728.7,48.5801,0.10274
728.80006,48.58663,0.10749
728.9,48.59327,0.10733
729.00006,48.60013,0.09587
729.10006,48.60667,0.0886
729.2,48.61325,0.10782
729.30006,48.62006,0.09123
729.4,48.62665,0.09995
729.50006,48.63329,0.08113
729.60006,48.64015,0.07442
729.7,48.64668,0.12961
729.80006,48.65333,0.09036
729.82806,48.6552,0.1058
